target,feat_01,feat_02,feat_03,feat_04,feat_05,feat_06,feat_07,feat_08,feat_09,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18
0.0,1034.79,102.64760416666668,39416.68,103.5942156388437,91.0,384.0,0.0,0.2369791666666666,0.0,78.0,384.0,0.203125,1.0,0.0,443.0,0.0,0.0,63.98879781420769
0.0,6800.0,333.3434618680374,389011.82,459.7768129965981,380.0,1167.0,25.0,0.3256212510711225,0.0,684.0,1167.0,0.5861182519280206,2.0,1196.0,1196.0,1.0,0.0,20.872845601436257
0.0,49.9,22.96,114.8,24.59274283198196,0.0,5.0,1.0,0.0,0.0,3.0,5.0,0.6,1.0,6.0,6.0,1.0,0.0,0.0
0.0,32.0,22.224,111.12,10.540914571326342,0.0,5.0,0.0,0.0,0.0,5.0,5.0,1.0,7.0,0.0,5.0,0.0,0.0,80.38333333333334
0.0,1292.5,448.74227272727273,9872.33,400.06337594283633,15.0,22.0,0.0,0.6818181818181818,0.0,18.0,22.0,0.8181818181818182,9.0,0.0,22.0,0.0,0.0,89.77380952380953
0.0,299.0,127.36875,2037.9,71.47737841443264,2.0,16.0,0.0,0.125,0.0,15.0,16.0,0.9375,2.0,2.0,16.0,0.125,0.0,64.48333333333333
0.0,10.0,10.0,10.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0.0,500.0,500.0,1000.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,3.15
0.0,1800.0,860.25,3441.0,626.5,1.0,4.0,0.0,0.25,0.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,102.46666666666668
0.0,59.92,49.875,99.75,14.205775234037745,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,2.033333333333333
0.0,10.0,10.0,10.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0944444444444444
0.0,67.43,67.43,67.43,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,40.0,40.0,120.0,0.0,2.0,3.0,0.0,0.6666666666666666,0.0,3.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0
0.0,41.95,40.1475,160.59,2.850290920824284,0.0,4.0,1.0,0.0,0.0,2.0,4.0,0.5,0.0,0.0,5.0,0.0,0.0,22.722222222222225
0.0,150000.0,54717.857142857145,766050.0,50709.8746533911,12.0,14.0,0.0,0.8571428571428571,0.0,11.0,14.0,0.7857142857142857,5.0,0.0,14.0,0.0,0.0,12.41
0.0,200.3,161.27,483.81,40.196836940236985,2.0,3.0,0.0,0.6666666666666666,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,6.508333333333334
0.0,754.55,754.55,754.55,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,242.55,101.908,509.54,81.68483133360809,1.0,5.0,0.0,0.2,0.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0
0.0,200.0,19.07692307692308,992.0,31.20133616661636,3.0,52.0,0.0,0.0576923076923076,0.0,51.0,52.0,0.9807692307692308,1.0,0.0,52.0,0.0,0.0,25.210569105691057
0.0,58.1,58.1,58.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0
0.0,109.23,109.23,109.23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0
0.0,179.99,52.9975,211.99,84.66297906995715,3.0,4.0,1.0,0.75,0.0,2.0,4.0,0.5,0.0,2.0,5.0,0.4,0.0,37.23333333333333
0.0,222.3,201.15,402.3,29.91061684419097,1.0,2.0,0.0,0.5,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
0.0,36379.8,11609.09,46436.36,16871.20382475418,1.0,4.0,0.0,0.25,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,179.75
0.0,140.0,140.0,420.0,0.0,2.0,3.0,0.0,0.6666666666666666,0.0,3.0,3.0,1.0,6.0,0.0,3.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,63.0,63.0,189.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,2.375
0.0,5.0,5.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0.0,90.0,90.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0
0.0,6998.12,4229.677741935484,131120.01,1613.061233507498,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,6.0,0.0,31.0,0.0,0.0,2.5506172839506167
0.0,149.9,135.61428571428573,949.3,24.397501823713327,0.0,7.0,9.0,0.0,0.0,0.0,7.0,0.0,5.0,0.0,16.0,0.0,0.0,0.6916666666666667
0.0,342.9,90.84653846153846,2362.01,81.39253125157407,13.0,26.0,0.0,0.5,0.0,11.0,26.0,0.4230769230769231,1.0,0.0,30.0,0.0,0.0,202.9690476190476
0.0,119.58,119.58,119.58,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,30.0,11.0,55.0,11.26388032606881,0.0,5.0,1.0,0.0,0.0,3.0,5.0,0.6,2.0,0.0,6.0,0.0,0.0,8.729166666666666
0.0,1855.0,1448.3333333333337,4345.0,352.18366420567173,1.0,3.0,0.0,0.3333333333333333,0.0,2.0,3.0,0.6666666666666666,11.0,3.0,3.0,1.0,0.6666666666666666,0.0
0.0,175.9,101.5,1725.5,39.525071157431206,1.0,17.0,2.0,0.0588235294117647,0.0,2.0,17.0,0.1176470588235294,1.0,0.0,19.0,0.0,0.0,50.03
0.0,474.0,207.392,1036.96,150.219067764382,0.0,5.0,1.0,0.0,0.0,4.0,5.0,0.8,1.0,0.0,6.0,0.0,0.0,5.366666666666666
0.0,284.7,186.42,932.1,123.30262365416236,0.0,5.0,1.0,0.0,0.0,2.0,5.0,0.4,1.0,0.0,6.0,0.0,0.0,319.775
0.0,169.9,108.85857142857144,762.01,47.10735414227501,1.0,7.0,1.0,0.1428571428571428,0.0,7.0,7.0,1.0,1.0,0.0,8.0,0.0,0.0,2.211111111111111
0.0,287.6,123.733,1237.33,75.5393950274366,4.0,10.0,0.0,0.4,0.0,2.0,10.0,0.2,13.0,0.0,10.0,0.0,0.0,826.0333333333333
0.0,223.65,125.6783333333333,2262.21,56.83299882887013,9.0,18.0,0.0,0.5,0.0,0.0,18.0,0.0,13.0,0.0,18.0,0.0,0.0,58.6
0.0,231.17,92.58130434782608,2129.37,55.76834661871356,6.0,23.0,0.0,0.2608695652173913,0.0,0.0,23.0,0.0,14.0,0.0,23.0,0.0,0.0,224.2866666666667
0.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,920.0,864.0,3456.0,96.18038608087755,0.0,4.0,0.0,0.0,0.0,2.0,4.0,0.5,1.0,0.0,4.0,0.0,0.0,306.71666666666664
0.0,94750.67,3092.1323383084587,621518.6,9146.434177167352,11.0,201.0,5.0,0.0547263681592039,1.0,108.0,201.0,0.5373134328358209,6.0,0.0,206.0,0.0,0.0,157.42997762863544
0.0,690.0,690.0,1380.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
0.0,191.61,38.215,382.15,56.16448526921221,0.0,10.0,0.0,0.0,0.0,10.0,10.0,1.0,0.0,0.0,10.0,0.0,0.0,11.02142857142857
0.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,33.9,33.9,33.9,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,3983.4,1439.6995213675225,842224.22,771.0482559517774,330.0,585.0,0.0,0.5641025641025641,0.0,578.0,585.0,0.988034188034188,3.0,0.0,585.0,0.0,0.0,4.989056939501779
0.0,253.15,144.59444444444446,1301.35,83.47346406360393,6.0,9.0,0.0,0.6666666666666666,0.0,0.0,9.0,0.0,13.0,0.0,9.0,0.0,0.0,364.98333333333335
0.0,231.17,152.005,608.02,99.51652542835956,3.0,4.0,0.0,0.75,0.0,0.0,4.0,0.0,13.0,0.0,4.0,0.0,0.0,0.0
0.0,61000.0,20612.35,206123.5,19814.929268399286,8.0,10.0,0.0,0.8,0.0,6.0,10.0,0.6,2.0,1.0,11.0,0.0909090909090909,0.0,157.45833333333334
0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0.0,2500.0,2125.0,8500.0,750.0000000000001,2.0,4.0,0.0,0.5,0.0,3.0,4.0,0.75,1.0,4.0,4.0,1.0,0.75,7.191666666666666
0.0,148.42,69.247,692.47,41.137693191416446,1.0,10.0,3.0,0.1,0.0,3.0,10.0,0.3,8.0,0.0,13.0,0.0,0.0,221.65
0.0,73.1,73.1,73.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0
0.0,589.56,101.77847058823528,8651.17,99.05852112941793,20.0,85.0,0.0,0.2352941176470588,0.0,27.0,85.0,0.3176470588235294,0.0,0.0,104.0,0.0,0.0,105.20614035087718
0.0,155.0,99.66666666666666,299.0,47.92007234273894,1.0,3.0,0.0,0.3333333333333333,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,409.15
0.0,1959.49,817.1025,3268.41,806.5979874912905,0.0,4.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,120.04444444444444
0.0,5.0,3.0,6.0,2.8284271247461903,1.0,2.0,0.0,0.5,0.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0
0.0,597.0,251.66666666666669,1510.0,267.4940497780589,0.0,6.0,1.0,0.0,0.0,6.0,6.0,1.0,2.0,0.0,7.0,0.0,0.0,5.366666666666666
0.0,200.0,200.0,200.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,10.0,10.0,10.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,124.24,97.445,194.89,37.89385240378707,1.0,2.0,1.0,0.5,0.0,0.0,2.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0
0.0,396.36,396.36,396.36,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,123.0,46.22111111111112,415.99,52.357282312120745,5.0,9.0,0.0,0.5555555555555556,0.0,9.0,9.0,1.0,4.0,0.0,9.0,0.0,0.0,150.73333333333332
0.0,58.0,39.333333333333336,236.0,18.107088851239084,0.0,6.0,1.0,0.0,0.0,2.0,6.0,0.3333333333333333,2.0,0.0,7.0,0.0,0.0,196.9555555555556
0.0,59.0,59.0,59.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,33.07,33.07,33.07,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
0.0,100.0,100.0,100.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,22.5,8.916666666666668,53.5,7.144345083117603,0.0,6.0,1.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,7.0,0.0,0.0,13.55
0.0,3932.0,3877.0,7754.0,77.78174593052023,1.0,2.0,0.0,0.5,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
0.0,2818.06,372.4634146341464,45813.0,360.3843419066973,104.0,123.0,0.0,0.8455284552845529,0.0,42.0,123.0,0.3414634146341463,8.0,0.0,123.0,0.0,0.0,170.25860215053768
0.0,412920.0,40890.578979591846,2003638.37,80963.36500303229,4.0,49.0,0.0,0.0816326530612244,0.0,37.0,49.0,0.7551020408163265,4.0,43.0,49.0,0.8775510204081632,0.9767441860465116,37.71936936936937
0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,150.0,109.95,219.9,56.639253173042455,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0166666666666666
0.0,884.7,361.80769230769226,4703.5,204.39010275099943,0.0,13.0,1.0,0.0,0.0,10.0,13.0,0.7692307692307693,11.0,0.0,14.0,0.0,0.0,13.927777777777775
0.0,2419.91,319.1133774834436,48186.12,305.45193446408217,58.0,151.0,1.0,0.3841059602649007,0.0,47.0,151.0,0.3112582781456953,13.0,1.0,152.0,0.006578947368421,0.0,346.25045045045044
0.0,54.3,54.3,54.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,2217.45,1726.9242857142856,12088.47,885.9600800611191,0.0,7.0,0.0,0.0,0.0,7.0,7.0,1.0,7.0,0.0,7.0,0.0,0.0,179.83611111111114
0.0,189.9,99.15,594.9,58.48534004346731,1.0,6.0,0.0,0.1666666666666666,0.0,5.0,6.0,0.8333333333333334,1.0,1.0,6.0,0.1666666666666666,0.0,0.0
0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0.0,1150.0,1150.0,1150.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0
0.0,96.1,96.1,96.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,182.68,174.09,348.18,12.148094500784891,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
0.0,2379.91,2379.91,2379.91,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,20895.0,685.6154027641248,11856347.16,876.5854415151612,13974.0,17293.0,342.0,0.8080726305441508,1.0,17195.0,17293.0,0.9943329670965132,3.0,0.0,18000.0,0.0,0.0,4.353568249545263
0.0,36.3,19.15,38.3,24.25376259469858,1.0,2.0,0.0,0.5,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.5,0.0,0.0
0.0,199.0,189.05,378.1,14.0714249456123,2.0,2.0,0.0,1.0,0.0,2.0,2.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0
0.0,478.5,244.25,488.5,331.2795269858975,1.0,2.0,0.0,0.5,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
0.0,197.9,197.9,197.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,242.55,212.21166666666667,1273.27,46.30105848322117,0.0,6.0,0.0,0.0,0.0,3.0,6.0,0.5,9.0,0.0,6.0,0.0,0.0,17.133333333333333
0.0,10.0,10.0,10.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,381.02,139.71566666666672,4191.47,96.72640743027635,11.0,30.0,0.0,0.3666666666666666,0.0,10.0,30.0,0.3333333333333333,14.0,0.0,30.0,0.0,0.0,190.125
0.0,129.5,89.96666666666665,269.9,35.27624318622,1.0,3.0,0.0,0.3333333333333333,0.0,0.0,3.0,0.0,13.0,0.0,3.0,0.0,0.0,0.0
0.0,159.8,104.9,209.8,77.64032457428293,2.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0.0,176205.66,107516.74666666666,645100.48,63769.725916269286,1.0,6.0,0.0,0.1666666666666666,0.0,5.0,6.0,0.8333333333333334,0.0,0.0,6.0,0.0,0.0,3.85
0.0,1500.0,869.4666666666666,13042.0,633.3706730847344,10.0,15.0,2.0,0.6666666666666666,0.0,14.0,15.0,0.9333333333333332,5.0,17.0,17.0,1.0,0.7333333333333333,60.48333333333334
0.0,16000.0,2269.6908333333336,81708.87,2954.6071267635816,24.0,36.0,3.0,0.6666666666666666,0.0,30.0,36.0,0.8333333333333334,14.0,27.0,39.0,0.6923076923076923,0.9166666666666666,93.2686274509804
0.0,45346.02,16097.993333333332,48293.98,25329.534103898022,1.0,3.0,0.0,0.3333333333333333,0.0,2.0,3.0,0.6666666666666666,1.0,3.0,3.0,1.0,1.0,3.333333333333333
0.0,629.1,166.32666666666668,1496.94,175.58986175175377,1.0,9.0,0.0,0.1111111111111111,0.0,6.0,9.0,0.6666666666666666,2.0,0.0,9.0,0.0,0.0,17.238888888888887
0.0,94.9,61.59,184.77,33.67577319082667,0.0,3.0,0.0,0.0,0.0,2.0,3.0,0.6666666666666666,0.0,0.0,3.0,0.0,0.0,0.8833333333333333
0.0,6312.43,1609.792222222222,43464.39,1568.4521951208735,0.0,27.0,0.0,0.0,0.0,25.0,27.0,0.925925925925926,5.0,0.0,27.0,0.0,0.0,77.67777777777776
0.0,1790.0,1088.098,5440.49,961.1260520972264,0.0,5.0,1.0,0.0,0.0,2.0,5.0,0.4,5.0,0.0,6.0,0.0,0.0,14.391666666666667
0.0,55.0,40.0,80.0,21.213203435596427,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,199.33333333333331
0.0,1176.78,179.70533980582525,18509.65,134.46001438444722,48.0,103.0,0.0,0.4660194174757281,0.0,27.0,103.0,0.2621359223300971,1.0,0.0,103.0,0.0,0.0,217.031981981982
0.0,233710.1,12970.566250000002,3009171.37,24565.292174977734,145.0,232.0,0.0,0.625,0.0,224.0,232.0,0.9655172413793104,12.0,0.0,232.0,0.0,0.0,22.505970149253724
0.0,43.0,40.0,560.0,11.224972160321824,0.0,14.0,4.0,0.0,0.0,14.0,14.0,1.0,4.0,0.0,18.0,0.0,0.0,6.25
0.0,59.9,45.9,91.8,19.79898987322333,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,17.816666666666666
0.0,50.0,45.0,90.0,7.071067811865476,2.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0.0,4250.0,2241.11,4482.22,2840.999483315687,1.0,2.0,0.0,0.5,0.0,0.0,2.0,0.0,3.0,1.0,2.0,0.5,0.0,0.0
0.0,350.55,350.55,350.55,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,5027.0,2828.1875,11312.75,1823.6069040845944,2.0,4.0,0.0,0.5,0.0,3.0,4.0,0.75,1.0,0.0,4.0,0.0,0.0,27.666666666666668
0.0,270.0,270.0,810.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,3.2
0.0,12370.0,4202.837352941178,285792.94,2894.774335077389,15.0,68.0,0.0,0.2205882352941176,0.0,30.0,68.0,0.4411764705882353,2.0,68.0,68.0,1.0,0.9558823529411764,51.49833333333334
0.0,624.98,452.66,905.32,243.6972810681318,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0
0.0,539.1,449.4,1348.2,94.86500935539932,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,13.0,0.0,3.0,0.0,0.0,0.0
0.0,247.2,130.4525,1043.62,68.29529491218891,4.0,8.0,0.0,0.5,0.0,0.0,8.0,0.0,11.0,0.0,8.0,0.0,0.0,0.0
0.0,9.9,9.9,9.9,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,5279.4,350.2905851851854,472892.29,459.9925976321585,1103.0,1350.0,4.0,0.817037037037037,1.0,316.0,1349.0,0.2342475908080059,9.0,16.0,1354.0,0.0118168389955686,0.0,95.39608154620072
0.0,244.53,244.53,244.53,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1653.34,71.14412499999999,5691.53,250.6257661029044,6.0,80.0,0.0,0.075,0.0,67.0,80.0,0.8375,3.0,0.0,80.0,0.0,0.0,9.632107843137252
0.0,2313.14,548.5038461538461,21391.65,486.0593383778276,1.0,39.0,2.0,0.0256410256410256,0.0,37.0,39.0,0.9487179487179488,5.0,0.0,48.0,0.0,0.0,59.08106060606061
0.0,5.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,122.0,122.0,122.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,377.75,377.75,377.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,95.23,95.23,95.23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,4609.0,4609.0,18436.0,0.0,1.0,4.0,0.0,0.25,0.0,4.0,4.0,1.0,0.0,4.0,4.0,1.0,1.0,2.3722222222222222
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0.0,463.25,366.14,732.28,137.33427904205126,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
0.0,1350.41,503.4807894736842,19132.27,396.8205041521621,0.0,38.0,3.0,0.0,0.0,32.0,38.0,0.8421052631578947,2.0,0.0,41.0,0.0,0.0,158.09513888888887
0.0,157.18,85.14,510.84,45.98150410763006,1.0,6.0,0.0,0.1666666666666666,0.0,4.0,6.0,0.6666666666666666,2.0,0.0,6.0,0.0,0.0,64.6375
0.0,5924.28,2330.391111111111,20973.52,1968.38207515363,0.0,9.0,1.0,0.0,0.0,9.0,9.0,1.0,2.0,0.0,10.0,0.0,0.0,20.133333333333333
0.0,138.93,138.93,138.93,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1005.27,368.6033333333333,1105.81,552.3561652895108,0.0,3.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,5.966666666666667
0.0,128.97,128.97,128.97,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,5550.0,4650.214285714286,32551.5,2058.763865712118,0.0,7.0,0.0,0.0,0.0,5.0,7.0,0.7142857142857143,0.0,7.0,7.0,1.0,1.0,4.506666666666666
0.0,12000.0,1544.2522151898731,8783706.6,753.0304522890208,1876.0,5688.0,0.0,0.329817158931083,0.0,5629.0,5652.0,0.995930644019816,6.0,0.0,5898.0,0.0,0.0,16.657825620868305
0.0,1100.0,274.5178727114209,314872.0,45.67504525253893,590.0,1147.0,0.0,0.5143853530950305,0.0,116.0,1147.0,0.1011333914559721,0.0,0.0,1147.0,0.0,0.0,4.989535901926439
0.0,118.6,90.16333333333334,270.49,24.62988496386724,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,14.0,0.0,3.0,0.0,0.0,0.0
0.0,10.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,4000.0,424.6976027397261,62005.85,534.4320619812438,94.0,146.0,0.0,0.6438356164383562,0.0,130.0,146.0,0.8904109589041096,6.0,0.0,146.0,0.0,0.0,6.7231944444444425
0.0,1904.78,692.1478571428571,9690.07,501.1867883515405,2.0,14.0,4.0,0.1428571428571428,0.0,8.0,14.0,0.5714285714285714,5.0,0.0,18.0,0.0,0.0,309.84166666666664
0.0,32.5,31.6686046511628,2723.5,1.426349650055486,8.0,86.0,0.0,0.0930232558139534,0.0,31.0,86.0,0.3604651162790697,2.0,0.0,86.0,0.0,0.0,46.24080459770115
0.0,498.9,498.9,498.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,194.24,152.615,305.23,58.866639533780095,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
0.0,2.0,2.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,5.0,5.0,1.0,1.0,0.2277777777777777
0.0,12011.0,2858.6374285714287,100052.31,3466.257427937433,3.0,35.0,0.0,0.0857142857142857,0.0,32.0,35.0,0.9142857142857144,6.0,0.0,35.0,0.0,0.0,25.84117647058824
0.0,448.77,251.24,502.48,279.34960497555744,1.0,2.0,0.0,0.5,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,60.06666666666667
0.0,12307.0,4270.70068027211,627793.0,3167.57522624225,0.0,147.0,4.0,0.0,0.0,143.0,143.0,1.0,0.0,0.0,151.0,0.0,0.0,24.488297872340432
0.0,15.0,15.0,15.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0.0,79.9,79.9,79.9,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0.0,655.83,322.3841509433962,17086.36,133.5213808495732,25.0,53.0,2.0,0.4716981132075472,0.0,17.0,53.0,0.320754716981132,6.0,0.0,55.0,0.0,0.0,101.2986111111111
0.0,169.78,93.73333333333332,843.6,55.23751917854386,0.0,9.0,0.0,0.0,0.0,5.0,9.0,0.5555555555555556,1.0,0.0,9.0,0.0,0.0,206.27222222222224
0.0,59.8,31.66666666666667,95.0,24.36418135980221,0.0,3.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,6.966666666666667
0.0,99.0,76.0,304.0,28.03569153775237,0.0,4.0,0.0,0.0,0.0,3.0,4.0,0.75,0.0,0.0,4.0,0.0,0.0,43.13333333333333
0.0,16244.25,661.1773684210525,50249.48,1857.4466884303797,38.0,76.0,0.0,0.5,0.0,12.0,76.0,0.1578947368421052,12.0,0.0,76.0,0.0,0.0,366.8327586206897
